user_id,checkin,atividade,post
836,2024-06-21,Crossfit,0
751,2023-06-02,Meditação,0
393,2023-10-28,Crossfit,1
743,2024-02-17,Bike Indoor,1
874,2023-07-21,Meditação,0
381,2023-05-19,Crossfit,0
92,2023-01-24,Meditação,1
791,2023-01-12,Crossfit,0
447,2023-05-15,Caminhada,0
109,2023-03-22,Bike Indoor,0
317,2023-12-21,Crossfit,1
168,2023-03-11,Corrida,1
812,2023-07-23,Caminhada,1
982,2024-08-13,Bike Indoor,1
920,2023-10-06,Meditação,0
435,2024-01-14,Meditação,1
442,2023-10-21,Caminhada,1
218,2024-02-19,Caminhada,0
222,2024-03-03,Crossfit,0
673,2023-06-05,Crossfit,1
528,2024-08-10,Meditação,0
278,2023-10-04,Crossfit,0
569,2023-09-22,Caminhada,0
574,2023-02-18,Bike Indoor,0
875,2024-09-01,Corrida,1
466,2023-10-20,Crossfit,0
839,2023-01-21,Meditação,0
754,2024-03-19,Crossfit,0
602,2024-06-18,Meditação,1
584,2024-04-16,Crossfit,0
838,2023-05-18,Bike Indoor,1
30,2023-08-18,Crossfit,0
359,2024-02-09,Caminhada,0
919,2023-12-23,Bike Indoor,0
288,2024-06-24,Bike Indoor,1
86,2023-01-21,Bike Indoor,1
234,2024-09-02,Bike Indoor,0
747,2024-07-28,Corrida,0
313,2024-10-06,Crossfit,0
365,2024-06-10,Caminhada,0
777,2023-04-15,Crossfit,0
799,2024-09-14,Caminhada,0
839,2023-12-02,Bike Indoor,0
905,2024-02-28,Corrida,0
269,2024-09-14,Caminhada,0
698,2023-01-04,Crossfit,0
131,2024-04-13,Crossfit,0
803,2024-10-25,Bike Indoor,0
993,2024-07-07,Meditação,1
789,2024-06-21,Meditação,0
832,2023-07-13,Corrida,0
351,2023-12-26,Caminhada,0
180,2024-06-03,Bike Indoor,1
802,2023-03-14,Caminhada,0
480,2023-03-19,Caminhada,1
889,2024-10-21,Crossfit,1
163,2023-03-09,Meditação,0
783,2024-11-25,Corrida,0
888,2023-11-30,Bike Indoor,0
96,2023-03-26,Bike Indoor,1
774,2024-05-10,Caminhada,1
510,2023-03-20,Corrida,1
365,2024-07-04,Caminhada,0
981,2023-11-02,Bike Indoor,1
353,2023-01-20,Meditação,0
800,2024-08-04,Meditação,0
436,2023-06-05,Bike Indoor,0
83,2023-04-27,Bike Indoor,0
225,2024-03-25,Caminhada,0
412,2023-01-28,Meditação,0
735,2024-09-01,Crossfit,0
981,2023-11-25,Meditação,1
118,2024-10-24,Caminhada,0
482,2023-12-30,Meditação,0
192,2024-02-23,Caminhada,1
591,2023-01-22,Caminhada,0
590,2023-09-18,Meditação,1
659,2023-03-01,Bike Indoor,0
107,2024-02-17,Caminhada,0
382,2023-06-12,Bike Indoor,1
783,2023-04-24,Corrida,1
390,2023-12-20,Corrida,0
244,2023-07-15,Crossfit,0
585,2023-02-14,Caminhada,0
869,2024-09-16,Caminhada,0
468,2023-06-28,Crossfit,0
866,2024-05-07,Caminhada,1
934,2023-11-21,Caminhada,0
538,2024-01-05,Bike Indoor,0
210,2024-07-21,Caminhada,1
604,2023-12-13,Crossfit,0
637,2023-04-25,Crossfit,0
947,2023-12-23,Crossfit,0
73,2023-06-16,Crossfit,1
992,2023-12-20,Caminhada,0
635,2023-04-25,Crossfit,1
309,2024-02-12,Meditação,1
696,2024-08-14,Bike Indoor,1
699,2023-11-19,Caminhada,1
710,2024-06-24,Crossfit,0
590,2023-02-11,Corrida,0
860,2024-04-04,Caminhada,0
186,2023-04-29,Caminhada,0
856,2024-07-27,Caminhada,1
253,2024-10-28,Meditação,1
13,2024-03-25,Caminhada,0
299,2024-03-16,Crossfit,0
76,2023-07-08,Meditação,1
51,2023-10-12,Meditação,0
787,2023-04-14,Crossfit,0
149,2024-07-22,Meditação,0
731,2024-04-01,Meditação,0
122,2023-11-07,Crossfit,0
211,2024-11-14,Crossfit,1
280,2024-01-19,Caminhada,0
538,2024-10-29,Caminhada,0
685,2023-06-14,Caminhada,1
156,2024-02-11,Meditação,1
238,2024-08-03,Caminhada,1
376,2024-04-20,Bike Indoor,0
82,2023-02-27,Crossfit,1
492,2024-02-20,Caminhada,0
356,2024-08-19,Bike Indoor,1
925,2024-09-04,Meditação,0
273,2023-09-08,Bike Indoor,0
580,2023-08-08,Bike Indoor,1
44,2023-06-09,Corrida,0
573,2023-07-06,Caminhada,0
123,2024-08-21,Caminhada,0
349,2024-04-08,Bike Indoor,0
708,2024-05-12,Meditação,1
330,2023-11-26,Caminhada,0
409,2023-12-15,Caminhada,1
991,2024-05-14,Bike Indoor,1
323,2024-10-28,Meditação,1
111,2024-05-04,Corrida,1
770,2023-10-07,Meditação,0
89,2023-06-13,Caminhada,0
433,2024-02-02,Bike Indoor,0
710,2023-03-09,Caminhada,1
794,2024-03-03,Meditação,1
712,2024-03-07,Meditação,0
99,2024-01-10,Meditação,0
539,2024-09-23,Crossfit,0
601,2024-11-27,Caminhada,0
146,2024-02-27,Corrida,1
694,2024-10-03,Crossfit,0
257,2023-03-19,Meditação,0
189,2024-05-02,Caminhada,1
240,2023-06-19,Caminhada,0
871,2023-02-07,Meditação,0
899,2024-07-20,Bike Indoor,1
503,2023-10-17,Caminhada,0
708,2024-07-11,Corrida,0
809,2023-06-20,Caminhada,0
677,2024-10-03,Caminhada,0
819,2024-11-06,Caminhada,0
271,2024-08-04,Caminhada,0
520,2023-10-19,Crossfit,0
550,2024-08-03,Bike Indoor,0
114,2024-02-26,Caminhada,1
339,2023-04-15,Corrida,0
568,2024-07-19,Crossfit,0
943,2024-02-10,Crossfit,1
986,2024-04-03,Crossfit,0
359,2023-09-05,Bike Indoor,0
650,2023-11-05,Bike Indoor,0
614,2024-01-08,Meditação,0
334,2023-04-16,Caminhada,0
689,2023-11-11,Bike Indoor,1
169,2024-08-31,Corrida,0
339,2024-06-22,Bike Indoor,0
798,2023-03-13,Corrida,1
261,2024-01-13,Meditação,1
887,2024-05-10,Bike Indoor,1
735,2023-07-04,Bike Indoor,0
199,2023-05-14,Bike Indoor,0
211,2023-06-23,Bike Indoor,1
287,2024-09-01,Caminhada,0
692,2024-01-28,Caminhada,0
762,2023-03-05,Corrida,0
743,2024-02-19,Caminhada,1
472,2024-02-07,Meditação,0
482,2023-04-23,Meditação,0
23,2023-03-06,Meditação,1
560,2024-02-05,Crossfit,1
109,2023-10-17,Crossfit,0
296,2024-04-27,Corrida,0
6,2024-02-24,Meditação,0
550,2023-11-11,Bike Indoor,0
681,2023-03-30,Corrida,0
868,2024-10-22,Corrida,0
795,2023-12-23,Corrida,0
203,2024-06-01,Crossfit,1
325,2023-12-31,Caminhada,0
825,2023-09-24,Caminhada,0
785,2024-02-10,Crossfit,1
244,2023-05-19,Crossfit,0
327,2023-06-14,Crossfit,1
987,2024-11-27,Caminhada,0
47,2024-10-27,Bike Indoor,0
761,2023-04-16,Meditação,0
591,2023-05-29,Meditação,0
622,2023-07-04,Meditação,0
13,2024-02-14,Corrida,0
907,2024-11-05,Caminhada,0
380,2023-07-20,Bike Indoor,0
365,2024-09-09,Meditação,0
602,2023-08-08,Bike Indoor,1
342,2024-04-14,Bike Indoor,0
860,2024-03-09,Corrida,0
792,2023-01-29,Caminhada,0
221,2023-03-05,Caminhada,0
73,2023-04-06,Crossfit,0
746,2024-10-27,Meditação,1
772,2024-06-23,Caminhada,0
625,2024-05-24,Bike Indoor,0
46,2023-12-06,Bike Indoor,0
504,2024-11-18,Caminhada,1
274,2023-09-08,Caminhada,1
555,2023-10-06,Crossfit,0
208,2023-02-08,Bike Indoor,0
929,2023-03-10,Caminhada,1
861,2023-10-04,Caminhada,1
615,2023-04-30,Bike Indoor,0
124,2023-03-27,Caminhada,0
10,2023-06-26,Crossfit,0
329,2024-08-28,Bike Indoor,1
187,2023-04-02,Meditação,0
543,2024-02-24,Corrida,0
668,2023-03-22,Meditação,0
60,2023-12-07,Caminhada,1
761,2024-02-25,Bike Indoor,0
899,2023-08-16,Bike Indoor,1
886,2024-04-17,Meditação,0
951,2023-03-29,Meditação,0
782,2023-12-16,Meditação,0
442,2024-10-01,Caminhada,0
217,2023-07-09,Crossfit,0
911,2024-10-07,Bike Indoor,0
2,2023-05-16,Meditação,0
536,2023-11-21,Meditação,0
718,2023-02-09,Meditação,0
832,2024-10-11,Caminhada,0
711,2023-10-14,Caminhada,0
356,2023-09-13,Caminhada,0
626,2024-08-19,Meditação,0
792,2024-02-24,Bike Indoor,1
667,2024-06-22,Crossfit,0
165,2023-10-18,Meditação,0
998,2023-11-12,Corrida,1
734,2023-05-12,Crossfit,0
91,2024-08-25,Corrida,0
167,2024-06-22,Corrida,0
959,2023-10-30,Bike Indoor,0
207,2023-10-09,Bike Indoor,0
282,2024-05-06,Caminhada,1
65,2023-10-07,Crossfit,0
888,2024-05-14,Bike Indoor,0
516,2023-07-18,Bike Indoor,0
157,2024-01-10,Bike Indoor,0
761,2023-10-27,Meditação,0
769,2024-10-27,Bike Indoor,0
747,2023-10-26,Meditação,0
306,2024-07-08,Crossfit,0
878,2023-11-18,Corrida,1
982,2023-04-20,Crossfit,0
395,2024-09-14,Crossfit,0
74,2024-04-15,Caminhada,1
187,2024-02-16,Corrida,0
574,2024-05-27,Caminhada,0
337,2024-04-24,Corrida,0
676,2023-05-20,Caminhada,1
568,2024-11-20,Meditação,0
623,2024-05-18,Crossfit,1
730,2023-03-01,Bike Indoor,0
240,2023-07-02,Meditação,0
533,2024-02-23,Bike Indoor,0
141,2023-08-15,Bike Indoor,0
265,2024-01-26,Caminhada,1
139,2023-05-24,Bike Indoor,0
459,2024-07-17,Caminhada,0
70,2024-08-15,Bike Indoor,1
385,2024-10-22,Caminhada,0
630,2023-01-27,Bike Indoor,1
198,2024-09-14,Meditação,0
205,2024-05-22,Meditação,0
726,2024-08-13,Bike Indoor,0
568,2023-05-07,Bike Indoor,1
799,2024-03-31,Corrida,1
982,2023-10-08,Crossfit,0
805,2024-01-30,Crossfit,1
687,2023-11-15,Meditação,0
859,2024-03-16,Meditação,0
882,2023-12-07,Caminhada,0
974,2024-11-24,Meditação,0
640,2023-04-29,Crossfit,0
431,2024-11-20,Meditação,1
890,2024-01-03,Meditação,0
325,2024-01-20,Caminhada,0
442,2024-05-24,Caminhada,0
804,2024-08-04,Caminhada,0
288,2023-06-07,Bike Indoor,0
226,2024-09-01,Meditação,0
64,2023-03-27,Bike Indoor,0
967,2023-12-27,Bike Indoor,0
938,2023-03-26,Crossfit,0
560,2023-12-25,Crossfit,0
714,2023-05-13,Crossfit,1
498,2024-01-22,Meditação,0
849,2023-09-04,Meditação,0
926,2023-05-21,Corrida,0
917,2024-03-22,Caminhada,1
60,2023-03-17,Caminhada,1
397,2023-04-08,Meditação,0
257,2023-10-30,Bike Indoor,1
577,2024-04-10,Caminhada,1
239,2023-02-24,Crossfit,0
801,2023-11-01,Bike Indoor,0
38,2024-06-17,Meditação,0
25,2023-02-04,Meditação,0
410,2024-06-23,Bike Indoor,1
461,2024-05-03,Caminhada,0
571,2024-11-12,Caminhada,1
988,2023-05-20,Caminhada,0
417,2024-10-02,Crossfit,1
357,2023-04-10,Bike Indoor,0
383,2024-01-08,Meditação,0
809,2023-01-23,Bike Indoor,0
158,2023-10-11,Bike Indoor,1
569,2023-04-23,Meditação,0
433,2024-01-08,Caminhada,0
48,2023-07-16,Corrida,0
328,2023-06-13,Bike Indoor,0
433,2024-03-06,Bike Indoor,0
431,2024-07-21,Meditação,0
56,2023-01-10,Crossfit,1
577,2024-10-06,Bike Indoor,0
268,2024-02-02,Caminhada,0
69,2023-06-01,Corrida,0
728,2023-07-10,Meditação,0
902,2023-10-04,Caminhada,0
601,2024-05-07,Caminhada,1
449,2023-08-31,Crossfit,0
793,2024-05-02,Crossfit,0
257,2023-10-03,Crossfit,0
672,2023-07-09,Corrida,1
490,2024-09-18,Meditação,0
746,2023-11-03,Bike Indoor,1
643,2023-10-23,Bike Indoor,1
49,2023-08-22,Corrida,1
659,2023-12-07,Meditação,0
316,2024-08-15,Corrida,0
413,2023-07-12,Caminhada,0
434,2023-12-30,Crossfit,0
2,2023-09-15,Bike Indoor,0
841,2024-05-25,Crossfit,0
952,2023-08-19,Caminhada,0
145,2023-01-14,Caminhada,0
956,2023-01-14,Caminhada,0
366,2024-07-09,Bike Indoor,1
420,2023-07-29,Bike Indoor,1
573,2023-02-09,Corrida,1
785,2023-02-03,Meditação,1
561,2023-08-22,Caminhada,0
844,2023-10-17,Caminhada,0
444,2024-03-08,Caminhada,0
916,2023-11-14,Crossfit,1
434,2024-10-01,Crossfit,0
643,2024-02-12,Corrida,1
555,2023-03-21,Meditação,1
57,2023-06-25,Caminhada,0
562,2023-10-12,Caminhada,0
964,2024-09-21,Bike Indoor,0
977,2024-11-08,Corrida,1
178,2023-11-14,Caminhada,0
293,2024-02-14,Caminhada,0
46,2023-05-22,Crossfit,0
170,2023-09-04,Bike Indoor,0
271,2023-06-26,Caminhada,1
417,2023-12-10,Crossfit,0
848,2023-09-21,Caminhada,0
139,2023-06-17,Corrida,0
247,2023-01-25,Caminhada,0
148,2024-06-10,Caminhada,1
230,2024-06-11,Meditação,1
792,2023-11-06,Caminhada,1
637,2024-09-30,Bike Indoor,0
704,2023-01-28,Bike Indoor,0
374,2024-01-05,Meditação,1
80,2024-01-19,Bike Indoor,0
606,2023-10-21,Meditação,0
738,2024-10-25,Caminhada,0
65,2024-04-23,Corrida,0
88,2024-08-02,Crossfit,0
88,2023-02-06,Caminhada,0
713,2024-06-30,Meditação,0
726,2024-10-07,Bike Indoor,1
204,2024-11-03,Caminhada,0
913,2024-01-07,Bike Indoor,0
382,2024-09-13,Bike Indoor,0
601,2023-04-12,Caminhada,1
476,2023-12-21,Caminhada,1
573,2024-04-09,Crossfit,0
783,2024-11-24,Meditação,0
606,2024-04-24,Caminhada,0
819,2024-10-20,Crossfit,0
539,2023-08-04,Crossfit,0
214,2024-10-12,Caminhada,0
74,2023-11-23,Corrida,0
61,2024-11-30,Bike Indoor,0
698,2024-08-22,Meditação,0
543,2023-09-04,Meditação,1
219,2024-11-28,Crossfit,0
12,2023-03-29,Caminhada,1
814,2023-11-30,Meditação,0
415,2024-10-25,Bike Indoor,0
32,2023-07-19,Bike Indoor,1
160,2024-01-18,Bike Indoor,0
237,2024-03-03,Bike Indoor,0
739,2023-12-01,Caminhada,0
181,2024-03-25,Meditação,0
829,2023-08-04,Bike Indoor,0
558,2024-08-08,Crossfit,0
341,2024-11-02,Bike Indoor,1
458,2023-09-12,Meditação,1
80,2024-06-12,Corrida,0
647,2024-05-19,Caminhada,0
772,2024-03-13,Caminhada,0
987,2024-10-11,Meditação,1
820,2024-04-14,Caminhada,1
759,2023-01-06,Bike Indoor,0
473,2023-08-07,Caminhada,1
671,2024-05-27,Caminhada,1
715,2024-07-29,Caminhada,0
112,2024-05-27,Bike Indoor,1
980,2023-07-08,Corrida,0
292,2023-09-04,Crossfit,0
950,2024-11-16,Caminhada,0
822,2024-09-12,Bike Indoor,1
631,2024-07-25,Caminhada,0
383,2024-07-08,Meditação,0
17,2024-03-03,Crossfit,0
493,2024-07-03,Meditação,0
331,2023-12-29,Caminhada,0
926,2024-08-16,Meditação,1
739,2024-01-31,Caminhada,0
873,2024-09-14,Meditação,1
486,2023-05-16,Meditação,1
406,2024-03-09,Meditação,0
117,2023-11-14,Corrida,1
555,2024-06-18,Bike Indoor,0
880,2024-05-15,Crossfit,0
115,2023-12-15,Crossfit,0
795,2023-02-28,Bike Indoor,0
549,2023-05-20,Meditação,1
814,2024-09-19,Caminhada,0
625,2023-07-23,Bike Indoor,0
547,2023-06-07,Meditação,0
644,2023-11-26,Caminhada,0
336,2023-07-15,Meditação,0
336,2024-03-06,Crossfit,1
981,2024-07-06,Corrida,0
922,2024-06-02,Meditação,0
889,2024-09-08,Bike Indoor,1
740,2024-04-16,Corrida,0
147,2024-04-02,Meditação,0
122,2023-02-14,Caminhada,0
81,2023-02-07,Caminhada,0
685,2024-11-06,Corrida,0
666,2024-08-15,Caminhada,0
662,2023-12-07,Meditação,0
375,2024-07-23,Meditação,0
570,2023-10-29,Crossfit,0
63,2024-09-26,Corrida,0
504,2023-07-12,Meditação,0
668,2024-09-07,Corrida,1
449,2024-09-15,Caminhada,1
428,2023-05-12,Caminhada,0
868,2024-08-30,Corrida,1
427,2024-08-17,Bike Indoor,0
421,2024-04-12,Caminhada,1
322,2023-06-19,Meditação,0
913,2024-07-14,Crossfit,0
680,2024-10-08,Crossfit,0
166,2023-09-22,Corrida,1
597,2023-07-18,Bike Indoor,0
957,2023-10-10,Corrida,0
649,2024-02-09,Bike Indoor,0
461,2024-06-30,Bike Indoor,0
459,2024-04-24,Crossfit,0
189,2023-07-23,Meditação,0
464,2024-04-15,Caminhada,1
912,2023-12-15,Meditação,0
379,2023-02-12,Bike Indoor,0
2,2024-04-26,Caminhada,0
618,2024-01-12,Caminhada,1
364,2023-03-19,Caminhada,0
72,2023-02-05,Caminhada,1
427,2024-01-18,Crossfit,0
638,2023-06-23,Caminhada,0
170,2024-10-08,Caminhada,0
205,2023-11-26,Bike Indoor,0
825,2024-10-13,Crossfit,0
337,2023-02-24,Caminhada,0
999,2023-10-06,Caminhada,1
472,2024-04-03,Corrida,1
195,2024-11-22,Meditação,0
670,2024-06-08,Corrida,0
653,2024-03-30,Caminhada,0
275,2024-07-28,Caminhada,0
7,2024-05-06,Caminhada,0
905,2023-03-15,Caminhada,0
979,2024-03-30,Corrida,0
566,2023-06-04,Corrida,0
616,2024-06-02,Corrida,1
854,2024-01-10,Corrida,0
850,2023-11-02,Crossfit,1
573,2023-12-09,Bike Indoor,0
599,2024-10-26,Crossfit,0
770,2023-02-13,Caminhada,0
178,2024-07-01,Meditação,0
242,2024-03-16,Bike Indoor,0
203,2023-04-07,Corrida,0
543,2023-06-14,Bike Indoor,1
801,2023-04-13,Crossfit,1
462,2024-03-11,Meditação,1
80,2024-01-16,Crossfit,0
523,2024-03-22,Corrida,0
417,2023-01-07,Caminhada,1
766,2023-04-04,Corrida,0
384,2024-03-19,Bike Indoor,1
391,2024-04-23,Bike Indoor,0
896,2024-09-24,Corrida,0
799,2024-05-08,Meditação,0
688,2023-02-06,Meditação,0
126,2024-06-16,Bike Indoor,0
494,2023-04-08,Caminhada,0
47,2023-01-21,Meditação,1
718,2023-08-20,Caminhada,0
476,2024-04-12,Corrida,0
949,2023-12-20,Caminhada,0
619,2023-03-13,Meditação,0
464,2023-12-18,Corrida,0
787,2023-02-21,Corrida,0
849,2023-08-10,Crossfit,0
123,2023-11-21,Bike Indoor,0
474,2024-04-04,Caminhada,1
134,2023-06-16,Meditação,1
619,2023-10-10,Caminhada,0
817,2024-05-15,Crossfit,1
841,2024-01-02,Meditação,0
562,2024-10-11,Bike Indoor,0
849,2023-02-05,Meditação,0
607,2024-08-29,Meditação,1
780,2024-06-11,Bike Indoor,0
23,2024-11-06,Crossfit,0
566,2024-08-24,Caminhada,0
886,2024-09-11,Meditação,0
766,2024-08-18,Caminhada,0
965,2023-09-12,Caminhada,0
235,2024-11-07,Bike Indoor,0
996,2023-07-19,Caminhada,1
59,2024-10-30,Caminhada,0
164,2023-01-31,Corrida,0
771,2024-07-31,Bike Indoor,0
826,2024-08-23,Caminhada,1
216,2024-04-30,Caminhada,0
183,2023-09-16,Caminhada,1
569,2023-09-10,Meditação,0
657,2024-05-08,Bike Indoor,0
935,2023-08-22,Bike Indoor,0
90,2023-04-17,Caminhada,0
964,2024-08-03,Bike Indoor,0
311,2023-12-02,Meditação,0
557,2023-02-22,Meditação,0
972,2024-11-17,Crossfit,0
257,2023-02-11,Meditação,0
533,2023-09-17,Caminhada,1
979,2024-01-04,Corrida,0
533,2023-07-29,Caminhada,1
52,2024-04-10,Caminhada,1
338,2023-02-11,Crossfit,0
171,2023-12-19,Bike Indoor,0
948,2024-11-12,Crossfit,1
67,2023-09-16,Caminhada,1
625,2023-12-03,Meditação,0
300,2024-01-30,Caminhada,0
672,2024-11-05,Bike Indoor,1
778,2023-04-15,Caminhada,0
832,2024-11-20,Bike Indoor,0
232,2023-05-04,Caminhada,0
975,2023-04-09,Caminhada,0
837,2023-01-06,Meditação,0
68,2023-09-24,Corrida,0
506,2023-02-12,Corrida,1
28,2024-10-14,Corrida,1
949,2023-09-26,Meditação,0
628,2024-07-04,Caminhada,0
51,2024-11-04,Meditação,0
693,2023-07-14,Bike Indoor,1
260,2023-11-20,Caminhada,0
591,2024-09-07,Caminhada,0
785,2023-03-06,Caminhada,0
620,2023-07-20,Meditação,0
963,2023-08-30,Caminhada,0
586,2023-01-07,Caminhada,0
687,2023-08-07,Meditação,0
184,2023-01-03,Meditação,0
23,2024-04-08,Bike Indoor,0
786,2023-11-01,Crossfit,0
129,2023-11-10,Caminhada,0
291,2024-04-22,Crossfit,0
832,2024-02-15,Caminhada,0
501,2024-05-12,Meditação,0
186,2024-06-17,Bike Indoor,1
479,2024-08-28,Corrida,0
571,2023-12-23,Bike Indoor,0
492,2023-03-12,Caminhada,0
513,2023-01-13,Bike Indoor,1
643,2024-02-10,Meditação,1
67,2024-05-31,Meditação,0
805,2023-01-22,Caminhada,0
467,2023-11-05,Bike Indoor,1
285,2023-10-22,Caminhada,0
601,2024-07-02,Crossfit,0
417,2023-01-31,Bike Indoor,0
100,2023-03-03,Caminhada,0
189,2023-08-09,Corrida,0
989,2023-12-25,Bike Indoor,0
890,2024-08-15,Meditação,0
858,2024-01-18,Caminhada,0
388,2024-06-01,Bike Indoor,1
241,2024-09-08,Meditação,0
782,2023-12-03,Corrida,0
731,2023-06-11,Caminhada,0
417,2024-07-17,Caminhada,0
918,2023-06-07,Corrida,1
176,2023-01-13,Corrida,1
387,2023-07-05,Caminhada,1
471,2023-11-05,Crossfit,0
853,2023-05-28,Caminhada,0
233,2023-02-24,Crossfit,1
663,2024-07-24,Corrida,0
452,2024-09-01,Caminhada,0
277,2024-10-29,Caminhada,0
229,2024-11-22,Caminhada,0
171,2024-05-24,Caminhada,0
735,2024-08-08,Caminhada,0
213,2024-07-26,Crossfit,1
282,2023-02-14,Caminhada,1
41,2024-10-08,Meditação,0
122,2023-03-27,Crossfit,0
227,2023-10-19,Meditação,0
294,2023-09-21,Meditação,1
600,2023-09-25,Caminhada,1
267,2023-08-13,Bike Indoor,1
541,2023-08-04,Caminhada,0
759,2023-08-19,Crossfit,0
828,2024-10-15,Caminhada,1
451,2023-06-26,Bike Indoor,1
449,2024-07-16,Bike Indoor,0
756,2024-05-31,Bike Indoor,1
61,2024-05-27,Caminhada,0
502,2023-04-14,Caminhada,0
147,2023-04-11,Corrida,0
686,2024-10-01,Caminhada,0
945,2023-11-01,Caminhada,1
790,2023-12-17,Bike Indoor,1
334,2024-03-26,Crossfit,0
881,2023-09-26,Meditação,0
953,2024-01-07,Bike Indoor,0
891,2023-02-07,Bike Indoor,0
142,2023-03-04,Caminhada,0
44,2024-05-19,Bike Indoor,1
144,2023-09-22,Crossfit,0
865,2024-11-06,Corrida,1
333,2024-06-18,Caminhada,1
998,2023-03-20,Bike Indoor,0
497,2024-09-21,Meditação,1
396,2023-07-04,Caminhada,1
55,2024-05-09,Bike Indoor,0
307,2024-07-24,Caminhada,1
870,2024-01-05,Meditação,1
423,2024-08-23,Caminhada,1
417,2023-11-27,Meditação,0
673,2024-03-15,Meditação,0
797,2023-08-26,Meditação,0
325,2023-10-19,Bike Indoor,0
710,2024-03-01,Caminhada,0
671,2023-10-22,Bike Indoor,1
80,2024-05-14,Corrida,0
31,2024-07-09,Caminhada,0
985,2024-08-14,Bike Indoor,1
112,2024-11-16,Bike Indoor,0
558,2024-10-14,Bike Indoor,0
865,2023-02-06,Meditação,1
717,2024-06-09,Bike Indoor,1
564,2024-09-25,Caminhada,0
650,2024-02-01,Meditação,0
472,2024-01-31,Bike Indoor,0
74,2024-07-20,Caminhada,0
553,2023-01-22,Bike Indoor,1
479,2023-12-06,Bike Indoor,0
589,2024-05-09,Crossfit,1
387,2024-02-07,Caminhada,0
699,2023-07-22,Corrida,0
882,2023-12-12,Bike Indoor,0
564,2023-01-15,Meditação,0
930,2023-01-30,Caminhada,0
433,2023-01-29,Bike Indoor,1
412,2023-06-09,Corrida,0
467,2024-09-20,Bike Indoor,0
599,2024-10-31,Bike Indoor,0
621,2024-09-11,Meditação,0
992,2024-09-18,Meditação,0
909,2023-09-29,Caminhada,0
737,2024-02-24,Crossfit,1
994,2024-05-03,Meditação,0
993,2023-06-25,Caminhada,0
248,2023-08-19,Meditação,0
581,2023-11-14,Corrida,0
120,2024-04-11,Crossfit,0
67,2024-03-15,Meditação,1
573,2023-02-25,Corrida,0
956,2023-11-27,Caminhada,0
327,2023-09-30,Caminhada,0
920,2023-01-21,Caminhada,1
703,2023-06-14,Caminhada,1
470,2024-05-06,Caminhada,1
493,2024-02-22,Bike Indoor,0
701,2024-08-02,Bike Indoor,0
663,2023-09-24,Bike Indoor,0
286,2023-12-04,Bike Indoor,0
956,2024-08-30,Crossfit,1
914,2023-07-07,Caminhada,1
608,2024-04-19,Bike Indoor,1
312,2023-07-27,Bike Indoor,0
309,2023-03-15,Corrida,0
775,2024-11-04,Caminhada,0
97,2024-11-03,Caminhada,0
965,2024-01-29,Bike Indoor,0
113,2024-05-04,Crossfit,0
988,2024-07-25,Caminhada,0
637,2023-01-26,Bike Indoor,1
456,2024-06-20,Caminhada,0
463,2024-05-29,Corrida,0
948,2023-09-14,Caminhada,0
132,2023-10-07,Caminhada,1
930,2024-07-09,Caminhada,0
965,2023-02-02,Meditação,0
929,2023-10-21,Caminhada,1
121,2024-09-15,Crossfit,0
197,2023-11-04,Corrida,1
806,2023-10-18,Caminhada,0
482,2023-10-31,Bike Indoor,1
634,2023-02-12,Caminhada,0
794,2024-07-09,Meditação,1
897,2024-08-21,Caminhada,0
772,2024-04-24,Caminhada,1
39,2023-03-24,Bike Indoor,1
566,2023-07-23,Caminhada,0
512,2024-10-03,Corrida,1
474,2023-05-18,Bike Indoor,0
161,2023-03-24,Crossfit,1
289,2024-11-17,Corrida,0
200,2024-10-09,Corrida,0
788,2024-09-10,Bike Indoor,0
528,2023-05-31,Meditação,0
917,2024-09-12,Meditação,0
685,2023-11-15,Crossfit,0
503,2023-09-04,Bike Indoor,1
248,2023-02-06,Corrida,0
383,2023-09-25,Caminhada,0
218,2024-08-08,Meditação,1
87,2023-04-25,Meditação,0
82,2023-03-22,Crossfit,1
62,2024-06-10,Caminhada,0
799,2023-12-02,Meditação,0
500,2023-03-25,Meditação,0
42,2023-06-03,Caminhada,0
12,2023-09-10,Meditação,1
833,2024-05-16,Bike Indoor,0
746,2024-03-23,Caminhada,1
841,2023-09-30,Bike Indoor,1
643,2024-05-21,Corrida,0
115,2023-05-12,Corrida,0
218,2023-11-21,Bike Indoor,0
649,2023-12-17,Bike Indoor,1
106,2023-03-24,Caminhada,0
691,2023-05-06,Corrida,1
528,2023-08-02,Caminhada,0
472,2024-08-22,Meditação,1
754,2024-04-06,Caminhada,0
846,2024-09-16,Meditação,0
893,2023-04-15,Caminhada,0
387,2024-01-06,Crossfit,1
226,2023-03-04,Bike Indoor,1
481,2024-04-13,Bike Indoor,0
754,2023-01-26,Caminhada,0
408,2024-10-01,Crossfit,0
457,2023-01-01,Caminhada,0
653,2023-04-04,Meditação,0
898,2024-03-27,Bike Indoor,1
711,2023-01-12,Corrida,1
624,2024-11-08,Caminhada,0
639,2023-10-25,Bike Indoor,0
21,2024-02-24,Bike Indoor,0
659,2024-08-01,Corrida,0
601,2023-06-16,Caminhada,1
815,2023-09-11,Meditação,0
918,2024-07-24,Caminhada,0
203,2023-10-21,Caminhada,0
417,2023-05-24,Caminhada,0
416,2023-07-28,Corrida,0
448,2023-08-14,Caminhada,0
